scenario,density,density_veh_km_lane,weather,hazard_type,policy,slot_epochs,seed,rwcr,tir_median_s,tir_p95_s,tx_per_at_risk_informed,actionable_deadline_miss_rate,transmissions
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,0,0.9184301690948705,0.20000000000000018,0.5,2.8625954198473282,0.31016042780748665,375.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,1,0.9172725084188004,0.20000000000000018,0.5,2.4305555555555554,0.3173076923076923,350.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,2,0.9104229474356623,0.20000000000000018,0.5,2.41726618705036,0.32843137254901966,336.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,3,0.9194386573977381,0.20000000000000018,0.37500000000000044,2.69672131147541,0.3220338983050848,329.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,4,0.9241916077885721,0.20000000000000018,0.40000000000000036,2.393939393939394,0.3048128342245989,316.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,5,0.931247749206874,0.20000000000000018,0.5,2.4689655172413794,0.2676767676767676,358.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,6,0.9087839401800325,0.20000000000000018,0.5,2.2941176470588234,0.33168316831683164,312.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,7,0.9092773632741625,0.20000000000000018,0.38499999999999984,2.864406779661017,0.348314606741573,338.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,8,0.8981542458143856,0.20000000000000018,0.40000000000000036,2.607142857142857,0.34905660377358494,365.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,2,9,0.901369091819212,0.3000000000000007,0.40000000000000036,2.1575342465753424,0.3160377358490566,315.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,0,0.9184301690948705,0.20000000000000018,0.43499999999999966,2.633587786259542,0.31016042780748665,345.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,1,0.9100365534587727,0.20000000000000018,0.5849999999999999,2.1888111888111887,0.3221153846153846,313.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,2,0.9104229474356623,0.20000000000000018,0.5,2.115107913669065,0.32843137254901966,294.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,3,0.9194386573977381,0.20000000000000018,0.37500000000000044,2.5655737704918034,0.3220338983050848,313.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,4,0.9274992349091878,0.20000000000000018,0.40000000000000036,2.287878787878788,0.3048128342245989,302.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,5,0.931247749206874,0.20000000000000018,0.40000000000000036,2.3517241379310345,0.2676767676767676,341.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,6,0.9050558874234241,0.20000000000000018,0.5299999999999999,2.274074074074074,0.3366336633663366,307.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,7,0.9092773632741625,0.20000000000000018,0.38499999999999984,2.669491525423729,0.348314606741573,315.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,8,0.8910243237951596,0.20000000000000018,0.40000000000000036,2.402877697841727,0.35377358490566035,334.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,5,9,0.908637045507251,0.3000000000000007,0.5299999999999999,2.0476190476190474,0.3113207547169812,301.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,0,0.9184301690948705,0.20000000000000018,0.43499999999999966,2.519083969465649,0.31016042780748665,330.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,1,0.9172725084188004,0.20000000000000018,0.6000000000000005,2.3194444444444446,0.3173076923076923,334.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,2,0.9104229474356623,0.20000000000000018,0.5,2.20863309352518,0.32843137254901966,307.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,3,0.9194386573977381,0.20000000000000018,0.37500000000000044,2.5901639344262297,0.3220338983050848,316.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,4,0.9312009067394302,0.20000000000000018,0.40000000000000036,2.2857142857142856,0.2994652406417112,304.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,5,0.931247749206874,0.20000000000000018,0.40000000000000036,2.4827586206896552,0.2676767676767676,360.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,6,0.9087839401800325,0.20000000000000018,0.5299999999999999,2.2573529411764706,0.33168316831683164,307.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,7,0.9092773632741625,0.20000000000000018,0.38499999999999984,2.6186440677966103,0.348314606741573,309.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,8,0.8981542458143856,0.20000000000000018,0.40000000000000036,2.442857142857143,0.34905660377358494,342.0
rural_highway,80.0,80.0,clear,fog_bank,slotted_1p,10,9,0.908637045507251,0.3000000000000007,0.5299999999999999,2.0476190476190474,0.3160377358490566,301.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,0,0.9184301690948705,0.20000000000000018,0.43499999999999966,2.8702290076335877,0.31016042780748665,376.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,1,0.9172725084188004,0.20000000000000018,0.40000000000000036,2.6458333333333335,0.3173076923076923,381.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,2,0.9104229474356623,0.20000000000000018,0.6000000000000005,2.8920863309352516,0.32843137254901966,402.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,3,0.9194386573977381,0.20000000000000018,0.5,3.139344262295082,0.3220338983050848,383.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,4,0.928090078776276,0.20000000000000018,0.40000000000000036,2.9242424242424243,0.3048128342245989,386.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,5,0.931247749206874,0.20000000000000018,0.40000000000000036,2.6482758620689655,0.2676767676767676,384.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,6,0.9087839401800325,0.20000000000000018,0.40000000000000036,2.7426470588235294,0.33168316831683164,373.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,7,0.9005970744305931,0.20000000000000018,0.40000000000000036,3.1623931623931623,0.3539325842696629,370.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,8,0.8912840735124459,0.20000000000000018,0.40000000000000036,2.8776978417266186,0.35377358490566035,400.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,1,9,0.908637045507251,0.3000000000000007,0.40000000000000036,2.619047619047619,0.3113207547169812,385.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,0,0.9184301690948705,0.20000000000000018,0.5,2.6946564885496183,0.31016042780748665,353.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,1,0.9172725084188004,0.20000000000000018,0.5,2.298611111111111,0.3173076923076923,331.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,2,0.9104229474356623,0.20000000000000018,0.5,2.4964028776978417,0.32843137254901966,347.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,3,0.9194386573977381,0.20000000000000018,0.37500000000000044,2.69672131147541,0.3220338983050848,329.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,4,0.9312009067394302,0.20000000000000018,0.40000000000000036,2.2481203007518795,0.2994652406417112,299.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,5,0.931247749206874,0.20000000000000018,0.5,2.420689655172414,0.2676767676767676,351.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,6,0.9087839401800325,0.20000000000000018,0.5,2.3161764705882355,0.33168316831683164,315.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,7,0.9092773632741625,0.20000000000000018,0.38499999999999984,2.906779661016949,0.348314606741573,343.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,8,0.8981542458143856,0.20000000000000018,0.40000000000000036,2.4285714285714284,0.34905660377358494,340.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,2,9,0.908637045507251,0.3000000000000007,0.42999999999999994,2.0884353741496597,0.3113207547169812,307.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,0,0.9184301690948705,0.20000000000000018,0.43499999999999966,2.5419847328244276,0.31016042780748665,333.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,1,0.9107149529035521,0.20000000000000018,0.5849999999999999,2.132867132867133,0.32692307692307687,305.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,2,0.9104229474356623,0.20000000000000018,0.5,2.1223021582733814,0.32843137254901966,295.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,3,0.9194386573977381,0.20000000000000018,0.37500000000000044,2.5901639344262297,0.3220338983050848,316.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,4,0.9312009067394302,0.20000000000000018,0.40000000000000036,2.2406015037593985,0.2994652406417112,298.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,5,0.931247749206874,0.20000000000000018,0.40000000000000036,2.3793103448275863,0.2676767676767676,345.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,6,0.9050558874234241,0.20000000000000018,0.5299999999999999,2.274074074074074,0.3366336633663366,307.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,7,0.9092773632741625,0.20000000000000018,0.38499999999999984,2.669491525423729,0.348314606741573,315.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,8,0.8981542458143856,0.20000000000000018,0.40000000000000036,2.4642857142857144,0.34905660377358494,345.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,5,9,0.908637045507251,0.3000000000000007,0.5299999999999999,2.0,0.3113207547169812,294.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,0,0.9184301690948705,0.20000000000000018,0.43499999999999966,2.4732824427480917,0.31016042780748665,324.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,1,0.9103472632547671,0.20000000000000018,0.5849999999999999,2.2447552447552446,0.32692307692307687,321.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,2,0.9104229474356623,0.20000000000000018,0.5,2.2661870503597124,0.32843137254901966,315.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,3,0.9194386573977381,0.20000000000000018,0.37500000000000044,2.5163934426229506,0.3220338983050848,307.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,4,0.9312009067394302,0.20000000000000018,0.40000000000000036,2.2857142857142856,0.2994652406417112,304.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,5,0.923945247644439,0.20000000000000018,0.40000000000000036,2.3333333333333335,0.2727272727272727,336.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,6,0.9010501086272361,0.20000000000000018,0.5,2.2888888888888888,0.3366336633663366,309.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,7,0.9092773632741625,0.20000000000000018,0.38499999999999984,2.593220338983051,0.348314606741573,306.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,8,0.8981542458143856,0.20000000000000018,0.40000000000000036,2.4857142857142858,0.34905660377358494,348.0
rural_highway,80.0,80.0,clear,fog_bank,dvcast,10,9,0.908637045507251,0.3000000000000007,0.5299999999999999,2.054421768707483,0.3113207547169812,302.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,0,0.9841968278805749,0.5,0.8000000000000007,0.6807692307692308,0.03345724907063197,177.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,1,0.9687454976653491,0.6000000000000005,1.0,0.7510729613733905,0.05668016194331982,175.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,2,0.9460704979928207,0.6000000000000005,1.0,0.7593360995850622,0.1074074074074074,183.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,3,0.963898763023915,0.5,0.9099999999999997,0.684,0.09420289855072461,171.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,4,0.9647200690074588,0.5,0.9000000000000004,0.6390977443609023,0.06338028169014087,170.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,5,0.967023490058656,0.5,0.8000000000000007,0.6923076923076923,0.06792452830188678,171.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,6,0.9663727398588288,0.5,0.9000000000000004,0.6509803921568628,0.08273381294964033,166.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,7,0.976745107469723,0.6000000000000005,1.0,0.6691176470588235,0.06206896551724139,182.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,8,0.9521078967614603,0.6000000000000005,1.0,0.6652892561983471,0.12318840579710144,161.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,1,9,0.975375071811428,0.5,0.9000000000000004,0.6996047430830039,0.05243445692883897,177.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,0,0.9762346698816791,0.6000000000000005,1.1000000000000005,0.627906976744186,0.040892193308550207,162.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,1,0.9777241361171091,0.7000000000000002,1.1599999999999997,0.6468085106382979,0.04858299595141702,152.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,2,0.9677719916260148,0.9000000000000004,1.4000000000000004,0.6382113821138211,0.0888888888888889,157.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,3,0.9691179088891843,0.5,1.0,0.6374501992031872,0.0905797101449275,160.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,4,0.9621461483668153,0.7000000000000002,1.2000000000000002,0.6037735849056604,0.06690140845070425,160.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,5,0.9799765294853305,0.6000000000000005,1.2000000000000002,0.612,0.05660377358490565,153.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,6,0.9648661378738926,0.6000000000000005,1.0,0.6078431372549019,0.08273381294964033,155.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,7,0.9724604123375679,0.8000000000000007,1.4000000000000004,0.562962962962963,0.06896551724137934,152.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,8,0.9421606942405263,0.8000000000000007,1.4000000000000004,0.6625,0.13043478260869568,159.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,2,9,0.9593011002245273,0.8000000000000007,1.3000000000000007,0.5943775100401606,0.0674157303370787,148.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,0,0.9784520117684229,0.6500000000000004,2.044999999999999,0.6046511627906976,0.040892193308550207,156.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,1,0.9831849355024959,0.7000000000000002,1.5549999999999986,0.652542372881356,0.04453441295546556,154.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,2,0.9607437748872529,1.6000000000000005,3.3250000000000006,0.6448979591836734,0.09259259259259256,158.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,3,0.963639058173942,0.5,1.5099999999999996,0.628,0.09420289855072461,157.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,4,0.9771785259127128,1.0,1.6500000000000004,0.5204460966542751,0.052816901408450745,140.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,5,0.9613075365433247,0.7000000000000002,1.8000000000000007,0.6040816326530613,0.07547169811320753,148.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,6,0.9506509076631958,0.6000000000000005,1.714999999999998,0.5298804780876494,0.09712230215827333,133.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,7,0.9643229223160654,1.5,3.0399999999999974,0.5746268656716418,0.07586206896551728,154.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,8,0.9557488084064267,1.5,2.9000000000000004,0.6557377049180327,0.1159420289855072,160.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,5,9,0.9661058083229175,1.1000000000000005,2.1099999999999968,0.5737051792828686,0.05992509363295884,144.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,0,0.9710383911863029,0.6000000000000005,2.909999999999997,0.5603112840466926,0.048327137546468446,144.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,1,0.9712516438620079,0.7000000000000002,2.6300000000000012,0.6781115879828327,0.05668016194331982,158.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,2,0.9662973797639058,2.7,5.0,0.6072874493927125,0.10370370370370374,150.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,3,0.9556623420527773,0.5,2.439999999999998,0.6129032258064516,0.10507246376811596,152.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,4,0.9561298411592738,1.5,3.6750000000000007,0.5681818181818182,0.073943661971831,150.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,5,0.9776722735162585,0.7000000000000002,3.0099999999999967,0.54,0.0641509433962264,135.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,6,0.953528213812779,0.6000000000000005,2.6000000000000005,0.5476190476190477,0.09352517985611508,138.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,7,0.9783789632093749,2.4000000000000004,5.5,0.5793357933579336,0.096551724137931,157.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,8,0.9496237137464725,2.4000000000000004,4.600000000000001,0.6229508196721312,0.12681159420289856,152.0
urban_nlos,20.0,20.0,clear,fog_bank,slotted_1p,10,9,0.9856716278096654,1.6000000000000005,3.729999999999999,0.58203125,0.0449438202247191,149.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,0,0.9847402058151937,0.5,0.9000000000000004,0.6615384615384615,0.03345724907063197,172.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,1,0.980877292641112,0.6000000000000005,1.0599999999999998,0.7838983050847458,0.04453441295546556,185.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,2,0.9669014896605514,0.6000000000000005,0.9000000000000004,0.7479674796747967,0.0888888888888889,184.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,3,0.9650600329715919,0.5,0.8000000000000007,0.696,0.09420289855072461,174.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,4,0.9621872657142231,0.5,0.9000000000000004,0.6037735849056604,0.06690140845070425,160.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,5,0.9612048286593102,0.5,0.8000000000000007,0.6448979591836734,0.07547169811320753,158.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,6,0.9564111837955684,0.5,0.8000000000000007,0.7114624505928854,0.08992805755395683,180.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,7,0.9849742498550971,0.6000000000000005,1.0,0.6642335766423357,0.05517241379310345,182.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,8,0.9505887102384557,0.6000000000000005,0.9000000000000004,0.7107438016528925,0.12318840579710144,172.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,1,9,0.9764218577542331,0.5,0.9000000000000004,0.6956521739130435,0.05243445692883897,176.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,0,0.966754644066928,0.6000000000000005,1.2000000000000002,0.609375,0.048327137546468446,156.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,1,0.9809177310681851,0.6000000000000005,1.1000000000000005,0.6949152542372882,0.04453441295546556,164.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,2,0.9677719916260148,0.9000000000000004,1.4000000000000004,0.6382113821138211,0.0888888888888889,157.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,3,0.9691179088891843,0.5,1.0,0.6374501992031872,0.0905797101449275,160.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,4,0.9645370677223468,0.8000000000000007,1.4000000000000004,0.6127819548872181,0.06338028169014087,163.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,5,0.9698607691421126,0.6000000000000005,1.2000000000000002,0.6194331983805668,0.06792452830188678,153.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,6,0.9648661378738926,0.6000000000000005,1.0,0.6078431372549019,0.08273381294964033,155.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,7,0.9779313796757239,0.8000000000000007,1.4000000000000004,0.5698529411764706,0.06206896551724139,155.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,8,0.9445245325904958,0.8000000000000007,1.3000000000000007,0.6639004149377593,0.12681159420289856,160.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,2,9,0.9686411669105345,0.8000000000000007,1.2000000000000002,0.623015873015873,0.0561797752808989,157.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,0,0.9785311813775833,0.7000000000000002,1.7000000000000002,0.5930232558139535,0.040892193308550207,153.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,1,0.9721522548763251,0.8000000000000007,2.369999999999999,0.6452991452991453,0.052631578947368474,151.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,2,0.9735913535501706,1.6000000000000005,3.0999999999999996,0.6330645161290323,0.08148148148148149,157.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,3,0.963639058173942,0.5,1.5099999999999996,0.628,0.09420289855072461,157.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,4,0.9554692648937763,1.0,2.169999999999999,0.5399239543726235,0.073943661971831,142.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,5,0.9593028274943881,0.7000000000000002,1.8899999999999981,0.5918367346938775,0.08301886792452828,145.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,6,0.9524703572060971,0.6000000000000005,1.7000000000000002,0.5099601593625498,0.09712230215827333,128.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,7,0.9721172524399482,1.5,3.0999999999999996,0.5888888888888889,0.06896551724137934,159.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,8,0.9461082439294264,1.4000000000000004,2.6799999999999957,0.6446280991735537,0.12681159420289856,156.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,5,9,0.9661058083229175,1.1000000000000005,2.1099999999999968,0.5737051792828686,0.05992509363295884,144.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,0,0.970870350065685,0.6500000000000004,4.174999999999992,0.603112840466926,0.06319702602230481,155.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,1,0.9770140345631004,0.8000000000000007,2.865000000000001,0.6,0.04858299595141702,141.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,2,0.9662973797639058,2.7,5.0,0.6072874493927125,0.10370370370370374,150.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,3,0.9556623420527773,0.5,2.439999999999998,0.6129032258064516,0.10507246376811596,152.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,4,0.967444972377613,1.5,4.5,0.5225563909774437,0.073943661971831,139.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,5,0.9772210736765246,0.7000000000000002,2.7,0.564,0.060377358490566024,141.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,6,0.953528213812779,0.6000000000000005,2.6000000000000005,0.5476190476190477,0.09352517985611508,138.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,7,0.9721549994473031,2.4000000000000004,4.5600000000000005,0.5830258302583026,0.07586206896551728,158.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,8,0.9412100282920028,2.45,4.300000000000001,0.6514522821576764,0.14130434782608692,157.0
urban_nlos,20.0,20.0,clear,fog_bank,dvcast,10,9,0.976953171061576,1.5,3.4399999999999977,0.5787401574803149,0.05243445692883897,147.0
