scenario,density,density_veh_km_lane,weather,hazard_type,policy,tau,seed,topology_split,hazard_split,weather_split,checkpoint_sha,actionable_deadline_miss_rate,airtime_ms,airtime_per_at_risk_informed_ms,at_risk_coverage,collisions_per_delivered,coverage,deadline_miss_rate,dissemination_cbr,latency_mean_s,latency_p95_s,max_hops,pdr,redundancy_ratio,rwcr,spatial_reach_m,tir_median_s,tir_p95_s,tir_uninformed_frac,transmissions,tx_per_at_risk_informed,gate_fallback_rate,gate_confidence_mean,backend,config_hash,comm_range_m,cs_range_m,hazard_severity,metrics_version
rural_highway,2.0,2.0,clear,landslide,counter_based,,8,train,train,train,,0.875,2.2,0.44000000000000006,0.19230769230769232,0.0,0.21153846153846154,0.8846153846153846,1.834862385321101e-05,0.30909090909090936,0.7000000000000002,4.0,0.7857142857142857,0.45454545454545453,0.25412547289601095,2141.969970703125,0.5,0.7000000000000002,0.6875,5.0,1.0,nan,nan,sumo,b83a9d3c73e0,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,counter_based,,9,train,train,train,,1.0,0.44,0.44,0.03571428571428571,0.0,0.057692307692307696,1.0,3.669724770642202e-06,0.06666666666666703,0.10000000000000053,1.0,1.0,0.3333333333333333,0.04947743585713566,36.18017578125,0.10000000000000053,0.10000000000000053,0.9411764705882353,1.0,1.0,nan,nan,sumo,ef59fa2d34d6,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,0,train,train,train,,1.0,3.08,1.54,0.07407407407407407,0.15384615384615385,0.15384615384615385,1.0,2.5688073394495412e-05,0.25000000000000044,0.6000000000000005,4.0,0.7647058823529411,0.875,0.0994187658261494,1288.6837158203125,0.10000000000000053,0.10000000000000053,0.8823529411764706,7.0,3.5,nan,nan,sumo,1eb1ee024184,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,1,train,train,train,,0.9285714285714286,1.32,0.66,0.07142857142857142,0.0,0.07692307692307693,0.9285714285714286,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,0.75,0.10015969367705892,200.22998046875,0.10000000000000053,0.10000000000000053,0.875,3.0,1.5,nan,nan,sumo,bb2dca4726dd,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,2,train,train,train,,0.7307692307692308,5.720000000000001,0.6355555555555557,0.32142857142857145,0.2,0.3076923076923077,0.75,4.770642201834863e-05,0.8000000000000003,1.8750000000000007,7.0,0.8,0.8125,0.4483283064615773,3001.461181640625,0.5,1.9800000000000004,0.4375,13.0,1.4444444444444444,nan,nan,sumo,4f5e8b133315,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,3,train,train,train,,0.9285714285714286,1.32,0.66,0.07142857142857142,0.0,0.07692307692307693,0.9285714285714286,1.1009174311926607e-05,0.10000000000000031,0.1850000000000002,2.0,0.7777777777777778,0.75,0.09914912268066839,223.77001953125,0.15000000000000036,0.1950000000000002,0.875,3.0,1.5,nan,nan,sumo,3bbf5cb4231d,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,4,train,train,train,,1.0,1.32,0.66,0.07142857142857142,0.0,0.07692307692307693,1.0,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,0.75,0.09968813430818581,55.4296875,0.10000000000000053,0.10000000000000053,0.875,3.0,1.5,nan,nan,sumo,4375012dcf14,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,5,train,train,train,,1.0,1.32,0.66,0.07142857142857142,0.0,0.07692307692307693,1.0,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,0.75,0.10001920788133754,55.3603515625,0.10000000000000053,0.10000000000000053,0.875,3.0,1.5,nan,nan,sumo,96b8c3263a47,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,6,train,train,train,,0.8461538461538461,3.08,0.5133333333333333,0.21428571428571427,0.0,0.15384615384615385,0.8571428571428572,2.5688073394495412e-05,0.3250000000000003,0.89,4.0,0.7647058823529411,0.875,0.2961651835059022,1289.3741455078125,0.3500000000000001,0.9500000000000004,0.625,7.0,1.1666666666666667,nan,nan,sumo,1e86c0266ace,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,7,train,train,train,,1.0,1.32,0.66,0.07142857142857142,0.0,0.07692307692307693,1.0,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,0.75,0.10077832795107675,55.39990234375,0.10000000000000053,0.10000000000000053,0.875,3.0,1.5,nan,nan,sumo,31c27bf77ca6,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,8,train,train,train,,0.7916666666666666,6.16,0.88,0.2692307692307692,0.1,0.34615384615384615,0.8076923076923077,5.1376146788990824e-05,0.5000000000000004,1.1000000000000005,5.0,0.8333333333333334,0.7777777777777778,0.35577566205441535,2186.31982421875,0.5,0.9199999999999999,0.5625,14.0,2.0,nan,nan,sumo,b063ccc74a27,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,greedy_farthest,,9,train,train,train,,1.0,1.32,1.32,0.03571428571428571,0.0,0.057692307692307696,1.0,1.1009174311926607e-05,0.06666666666666703,0.10000000000000053,1.0,1.0,1.0,0.04947743585713566,36.18017578125,0.10000000000000053,0.10000000000000053,0.9411764705882353,3.0,3.0,nan,nan,sumo,aca2f56341ef,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,0,train,train,train,,1.0,1.32,0.66,0.07407407407407407,0.0,0.07692307692307693,1.0,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,0.75,0.75,0.0994187658261494,66.61962890625,0.10000000000000053,0.10000000000000053,0.8823529411764706,3.0,1.5,nan,nan,sumo,ebd9c7260765,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,1,train,train,train,,0.9285714285714286,0.88,0.44,0.07142857142857142,0.0,0.07692307692307693,0.9285714285714286,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.10015969367705892,200.22998046875,0.10000000000000053,0.10000000000000053,0.875,2.0,1.0,nan,nan,sumo,63ef0bf3a77c,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,2,train,train,train,,1.0,0.88,0.44,0.07142857142857142,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.09962851254701717,55.3701171875,0.10000000000000053,0.10000000000000053,0.875,2.0,1.0,nan,nan,sumo,d1715bb315d7,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,3,train,train,train,,0.9285714285714286,1.32,0.66,0.07142857142857142,0.0,0.07692307692307693,0.9285714285714286,1.1009174311926607e-05,0.17500000000000027,0.43999999999999995,2.0,0.7777777777777778,0.75,0.09914912268066839,216.81982421875,0.30000000000000027,0.48,0.875,3.0,1.5,nan,nan,sumo,7eb4e9427fde,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,4,train,train,train,,1.0,0.88,0.44,0.07142857142857142,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.09968813430818581,55.4296875,0.10000000000000053,0.10000000000000053,0.875,2.0,1.0,nan,nan,sumo,53dd93c54428,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,5,train,train,train,,1.0,1.32,0.66,0.07142857142857142,0.0,0.07692307692307693,1.0,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,0.8888888888888888,0.75,0.10001920788133754,55.3603515625,0.10000000000000053,0.10000000000000053,0.875,3.0,1.5,nan,nan,sumo,f2a3d35277cc,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,6,train,train,train,,1.0,0.88,0.44,0.07142857142857142,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.09872172783530075,55.330078125,0.10000000000000053,0.10000000000000053,0.875,2.0,1.0,nan,nan,sumo,337ffb874d44,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,7,train,train,train,,1.0,0.88,0.44,0.07142857142857142,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.10077832795107675,55.39990234375,0.10000000000000053,0.10000000000000053,0.875,2.0,1.0,nan,nan,sumo,9c4c1b939829,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,8,train,train,train,,0.8333333333333334,3.52,0.5866666666666667,0.23076923076923078,0.0,0.23076923076923078,0.8461538461538461,2.9357798165137614e-05,0.1833333333333338,0.3000000000000007,3.0,0.8695652173913043,0.6666666666666666,0.3049505674752131,1354.5838623046875,0.25000000000000044,0.3000000000000007,0.625,8.0,1.3333333333333333,nan,nan,sumo,2b33d57ea6c6,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,landslide,dvcast,,9,train,train,train,,1.0,1.32,1.32,0.03571428571428571,0.0,0.057692307692307696,1.0,1.1009174311926607e-05,0.06666666666666703,0.10000000000000053,1.0,1.0,1.0,0.04947743585713566,36.18017578125,0.10000000000000053,0.10000000000000053,0.9411764705882353,3.0,3.0,nan,nan,sumo,27d13221687f,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,0,train,train,train,,1.0,1.76,0.88,0.09090909090909091,1.0,0.07692307692307693,1.0,1.4678899082568807e-05,0.0750000000000004,0.10000000000000053,1.0,0.42857142857142855,1.0,0.13725975300926904,66.61962890625,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,f9aba85e9e5d,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,1,train,train,train,,0.9130434782608696,1.76,0.88,0.08695652173913043,0.0,0.07692307692307693,0.9130434782608696,1.4678899082568807e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,1.0,0.13876221131248873,200.22998046875,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,c7b1e066f756,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,2,train,train,train,,1.0,1.76,0.88,0.08695652173913043,0.0,0.07692307692307693,1.0,1.4678899082568807e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,1.0,0.13764909884622548,55.3701171875,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,99883cdce05a,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,3,train,train,train,,0.9090909090909091,1.76,0.88,0.09090909090909091,0.0,0.07692307692307693,0.9090909090909091,1.4678899082568807e-05,0.10000000000000031,0.1850000000000002,2.0,0.7,1.0,0.13737174630840018,223.77001953125,0.15000000000000036,0.1950000000000002,0.8181818181818181,4.0,2.0,nan,nan,sumo,3581840c02a6,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,4,train,train,train,,1.0,1.76,0.88,0.08695652173913043,0.5,0.07692307692307693,1.0,1.4678899082568807e-05,0.0750000000000004,0.10000000000000053,1.0,0.6666666666666666,1.0,0.13782943125155342,55.4296875,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,98e1c0ce7e55,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,5,train,train,train,,1.0,1.76,0.88,0.08695652173913043,0.0,0.07692307692307693,1.0,1.4678899082568807e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,1.0,0.1384353027411585,55.3603515625,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,48d877c72d17,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,6,train,train,train,,1.0,3.52,1.76,0.08695652173913043,0.0,0.15384615384615385,1.0,2.9357798165137614e-05,0.16250000000000042,0.3000000000000007,3.0,0.7857142857142857,1.0,0.1360770121792031,1311.5341796875,0.10000000000000053,0.10000000000000053,0.8181818181818181,8.0,4.0,nan,nan,sumo,95f2844448e8,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,7,train,train,train,,1.0,3.52,1.76,0.08695652173913043,0.0,0.15384615384615385,1.0,2.9357798165137614e-05,0.1750000000000005,0.3000000000000007,3.0,0.9166666666666666,1.0,0.13969553308984867,1311.65380859375,0.10000000000000053,0.10000000000000053,0.8181818181818181,8.0,4.0,nan,nan,sumo,696058bb7d8b,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,8,train,train,train,,1.0,3.52,1.76,0.09523809523809523,0.1,0.15384615384615385,1.0,2.9357798165137614e-05,0.15000000000000047,0.3000000000000007,3.0,0.8333333333333334,1.0,0.1415837361045925,1280.9942626953125,0.10000000000000053,0.10000000000000053,0.8181818181818181,8.0,4.0,nan,nan,sumo,5b5547ec14a3,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,flooding,,9,train,train,train,,1.0,1.32,1.32,0.043478260869565216,0.0,0.057692307692307696,1.0,1.1009174311926607e-05,0.06666666666666703,0.10000000000000053,1.0,1.0,1.0,0.06827292533719108,36.18017578125,0.10000000000000053,0.10000000000000053,0.9090909090909091,3.0,3.0,nan,nan,sumo,96cb7ee5ac0c,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,0,train,train,train,,1.0,0.88,0.44,0.09090909090909091,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,0.8333333333333334,0.5,0.13725975300926904,66.61962890625,0.10000000000000053,0.10000000000000053,0.8181818181818181,2.0,1.0,nan,nan,sumo,2d3ab4047ff0,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,1,train,train,train,,0.9130434782608696,0.88,0.44,0.08695652173913043,0.0,0.07692307692307693,0.9130434782608696,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.13876221131248873,200.22998046875,0.10000000000000053,0.10000000000000053,0.8181818181818181,2.0,1.0,nan,nan,sumo,bd22b70d776d,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,2,train,train,train,,1.0,0.88,0.44,0.08695652173913043,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.13764909884622548,55.3701171875,0.10000000000000053,0.10000000000000053,0.8181818181818181,2.0,1.0,nan,nan,sumo,6cfa8d597275,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,3,train,train,train,,0.9545454545454546,0.44,0.44,0.045454545454545456,0.0,0.057692307692307696,0.9545454545454546,3.669724770642202e-06,0.06666666666666703,0.10000000000000053,1.0,0.6666666666666666,0.3333333333333333,0.06868587315420009,195.57958984375,0.10000000000000053,0.10000000000000053,0.9090909090909091,1.0,1.0,nan,nan,sumo,61272be243cf,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,4,train,train,train,,1.0,0.88,0.44,0.08695652173913043,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.13782943125155342,55.4296875,0.10000000000000053,0.10000000000000053,0.8181818181818181,2.0,1.0,nan,nan,sumo,3ace32cdb68b,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,5,train,train,train,,1.0,0.44,0.22,0.08695652173913043,0.0,0.07692307692307693,1.0,3.669724770642202e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.25,0.1384353027411585,55.3603515625,0.10000000000000053,0.10000000000000053,0.8181818181818181,1.0,0.5,nan,nan,sumo,c1e69e50950e,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,6,train,train,train,,1.0,0.88,0.44,0.08695652173913043,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.1360770121792031,55.330078125,0.10000000000000053,0.10000000000000053,0.8181818181818181,2.0,1.0,nan,nan,sumo,2e657e267ca2,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,7,train,train,train,,1.0,0.44,0.22,0.08695652173913043,0.0,0.07692307692307693,1.0,3.669724770642202e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.25,0.13969553308984867,55.39990234375,0.10000000000000053,0.10000000000000053,0.8181818181818181,1.0,0.5,nan,nan,sumo,4ae96deb8a01,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,8,train,train,train,,1.0,1.76,0.88,0.09523809523809523,0.0,0.09615384615384616,1.0,1.4678899082568807e-05,0.08000000000000043,0.10000000000000053,1.0,0.8,0.8,0.1415837361045925,542.3693237304688,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,5c449836df6f,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_03,,9,train,train,train,,1.0,0.44,0.44,0.043478260869565216,0.0,0.057692307692307696,1.0,3.669724770642202e-06,0.06666666666666703,0.10000000000000053,1.0,1.0,0.3333333333333333,0.06827292533719108,36.18017578125,0.10000000000000053,0.10000000000000053,0.9090909090909091,1.0,1.0,nan,nan,sumo,441869a8e9d1,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,0,train,train,train,,1.0,0.88,0.44,0.09090909090909091,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,0.8333333333333334,0.5,0.13725975300926904,66.61962890625,0.10000000000000053,0.10000000000000053,0.8181818181818181,2.0,1.0,nan,nan,sumo,4124a3bee73e,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,1,train,train,train,,0.9130434782608696,1.32,0.66,0.08695652173913043,0.0,0.07692307692307693,0.9130434782608696,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,0.75,0.13876221131248873,200.22998046875,0.10000000000000053,0.10000000000000053,0.8181818181818181,3.0,1.5,nan,nan,sumo,4f187b803c4c,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,2,train,train,train,,1.0,0.88,0.44,0.08695652173913043,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.13764909884622548,55.3701171875,0.10000000000000053,0.10000000000000053,0.8181818181818181,2.0,1.0,nan,nan,sumo,0d37c275bec5,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,3,train,train,train,,0.9090909090909091,0.88,0.44,0.09090909090909091,0.0,0.07692307692307693,0.9090909090909091,7.339449541284404e-06,0.10000000000000031,0.1850000000000002,2.0,0.8333333333333334,0.5,0.13737174630840018,223.77001953125,0.15000000000000036,0.1950000000000002,0.8181818181818181,2.0,1.0,nan,nan,sumo,0e2b858b3afd,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,4,train,train,train,,1.0,1.32,0.66,0.08695652173913043,0.0,0.07692307692307693,1.0,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,0.75,0.13782943125155342,55.4296875,0.10000000000000053,0.10000000000000053,0.8181818181818181,3.0,1.5,nan,nan,sumo,eba776a23003,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,5,train,train,train,,1.0,0.44,0.22,0.08695652173913043,0.0,0.07692307692307693,1.0,3.669724770642202e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.25,0.1384353027411585,55.3603515625,0.10000000000000053,0.10000000000000053,0.8181818181818181,1.0,0.5,nan,nan,sumo,86b73cac4665,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,6,train,train,train,,1.0,1.32,0.66,0.08695652173913043,0.0,0.07692307692307693,1.0,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,0.8571428571428571,0.75,0.1360770121792031,55.330078125,0.10000000000000053,0.10000000000000053,0.8181818181818181,3.0,1.5,nan,nan,sumo,fd7704fdede5,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,7,train,train,train,,1.0,0.88,0.44,0.08695652173913043,0.0,0.07692307692307693,1.0,7.339449541284404e-06,0.0750000000000004,0.10000000000000053,1.0,1.0,0.5,0.13969553308984867,55.39990234375,0.10000000000000053,0.10000000000000053,0.8181818181818181,2.0,1.0,nan,nan,sumo,5bd8f09bf2f8,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,8,train,train,train,,1.0,2.2,1.1,0.09523809523809523,0.14285714285714285,0.11538461538461539,1.0,1.834862385321101e-05,0.10000000000000038,0.17500000000000027,2.0,0.875,0.8333333333333334,0.1415837361045925,1280.9942626953125,0.10000000000000053,0.10000000000000053,0.8181818181818181,5.0,2.5,nan,nan,sumo,6392fda9f6f5,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_05,,9,train,train,train,,1.0,0.44,0.44,0.043478260869565216,0.0,0.057692307692307696,1.0,3.669724770642202e-06,0.06666666666666703,0.10000000000000053,1.0,1.0,0.3333333333333333,0.06827292533719108,36.18017578125,0.10000000000000053,0.10000000000000053,0.9090909090909091,1.0,1.0,nan,nan,sumo,ad9a727231fa,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,0,train,train,train,,1.0,2.64,1.32,0.09090909090909091,0.0,0.15384615384615385,1.0,2.2018348623853213e-05,0.2000000000000004,0.40000000000000036,4.0,0.8125,0.75,0.13725975300926904,1284.8038330078125,0.10000000000000053,0.10000000000000053,0.8181818181818181,6.0,3.0,nan,nan,sumo,3c6445f4f335,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,1,train,train,train,,0.9130434782608696,1.76,0.88,0.08695652173913043,0.0,0.07692307692307693,0.9130434782608696,1.4678899082568807e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,1.0,0.13876221131248873,200.22998046875,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,11e8994d4197,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,2,train,train,train,,1.0,2.2,1.1,0.08695652173913043,0.0,0.17307692307692307,1.0,1.834862385321101e-05,0.20000000000000048,0.36000000000000043,4.0,1.0,0.5555555555555556,0.13764909884622548,2085.259765625,0.10000000000000053,0.10000000000000053,0.8181818181818181,5.0,2.5,nan,nan,sumo,e9ebf554154d,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,3,train,train,train,,0.9090909090909091,0.88,0.44,0.09090909090909091,0.0,0.07692307692307693,0.9090909090909091,7.339449541284404e-06,0.10000000000000031,0.1850000000000002,2.0,0.8333333333333334,0.5,0.13737174630840018,223.77001953125,0.15000000000000036,0.1950000000000002,0.8181818181818181,2.0,1.0,nan,nan,sumo,993bf7bb6c0b,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,4,train,train,train,,1.0,1.76,0.88,0.08695652173913043,0.5,0.07692307692307693,1.0,1.4678899082568807e-05,0.0750000000000004,0.10000000000000053,1.0,0.6666666666666666,1.0,0.13782943125155342,55.4296875,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,bd4fd5627aae,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,5,train,train,train,,1.0,1.32,0.66,0.08695652173913043,0.0,0.07692307692307693,1.0,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,0.75,0.1384353027411585,55.3603515625,0.10000000000000053,0.10000000000000053,0.8181818181818181,3.0,1.5,nan,nan,sumo,da6cbcac4d87,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,6,train,train,train,,1.0,2.64,1.32,0.08695652173913043,0.0,0.15384615384615385,1.0,2.2018348623853213e-05,0.16250000000000042,0.3000000000000007,3.0,0.9166666666666666,0.75,0.1360770121792031,1311.5341796875,0.10000000000000053,0.10000000000000053,0.8181818181818181,6.0,3.0,nan,nan,sumo,4d408994b523,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,7,train,train,train,,1.0,1.76,0.88,0.08695652173913043,0.0,0.1346153846153846,1.0,1.4678899082568807e-05,0.1571428571428576,0.3000000000000007,3.0,0.8,0.5714285714285714,0.13969553308984867,907.035400390625,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,7117609acbde,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,8,train,train,train,,1.0,2.2,1.1,0.09523809523809523,0.14285714285714285,0.11538461538461539,1.0,1.834862385321101e-05,0.10000000000000038,0.17500000000000027,2.0,0.875,0.8333333333333334,0.1415837361045925,1280.9942626953125,0.10000000000000053,0.10000000000000053,0.8181818181818181,5.0,2.5,nan,nan,sumo,40d62609cbae,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,p_persistence_07,,9,train,train,train,,1.0,1.32,1.32,0.043478260869565216,0.0,0.057692307692307696,1.0,1.1009174311926607e-05,0.06666666666666703,0.10000000000000053,1.0,1.0,1.0,0.06827292533719108,36.18017578125,0.10000000000000053,0.10000000000000053,0.9090909090909091,3.0,3.0,nan,nan,sumo,424ca0d8eaa3,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,slotted_1p,,0,train,train,train,,1.0,1.76,0.88,0.09090909090909091,1.0,0.07692307692307693,1.0,1.4678899082568807e-05,0.0750000000000004,0.10000000000000053,1.0,0.42857142857142855,1.0,0.13725975300926904,66.61962890625,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,fd270d41b378,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,slotted_1p,,1,train,train,train,,0.9130434782608696,1.32,0.66,0.08695652173913043,0.0,0.07692307692307693,0.9130434782608696,1.1009174311926607e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,0.75,0.13876221131248873,200.22998046875,0.10000000000000053,0.10000000000000053,0.8181818181818181,3.0,1.5,nan,nan,sumo,9d20aaa96656,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,slotted_1p,,2,train,train,train,,1.0,1.76,0.88,0.08695652173913043,0.0,0.07692307692307693,1.0,1.4678899082568807e-05,0.0750000000000004,0.10000000000000053,1.0,1.0,1.0,0.13764909884622548,55.3701171875,0.10000000000000053,0.10000000000000053,0.8181818181818181,4.0,2.0,nan,nan,sumo,1ff85ec3a745,610.4,932.8,0.8,3
rural_highway,2.0,2.0,clear,crash,slotted_1p,,3,train,train,train,,0.9090909090909091,1.32,0.66,0.09090909090909091,0.0,0.07692307692307693,0.9090909090909091,1.1009174311926607e-05,0.17500000000000027,0.43999999999999995,2.0,0.7777777777777778,0.75,0.13737174630840018,216.81982421875,0.30000000000000027,0.48,0.8181818181818181,3.0,1.5,nan,nan,sumo,65f1886404c9,610.4,932.8,0.8,3
