scenario,density,density_veh_km_lane,weather,hazard_type,policy,tau,seed,topology_split,hazard_split,weather_split,checkpoint_sha,actionable_deadline_miss_rate,airtime_ms,airtime_per_at_risk_informed_ms,at_risk_coverage,collisions_per_delivered,coverage,deadline_miss_rate,dissemination_cbr,latency_mean_s,latency_p95_s,max_hops,pdr,redundancy_ratio,rwcr,spatial_reach_m,tir_median_s,tir_p95_s,tir_uninformed_frac,transmissions,tx_per_at_risk_informed,gate_fallback_rate,gate_confidence_mean,backend,config_hash,comm_range_m,cs_range_m,hazard_severity,metrics_version
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,6,train,train,train,,0.9166666666666666,1.32,1.32,0.08333333333333333,0.0,0.12,0.9166666666666666,1.1e-05,0.10000000000000024,0.1900000000000002,2.0,0.8,1.0,0.13325561642471007,746.45361328125,0.20000000000000018,0.20000000000000018,0.8333333333333334,3.0,3.0,nan,nan,fallback,320877f8f6e2,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,7,train,train,train,,0.9166666666666666,0.88,0.88,0.08333333333333333,0.0,0.12,0.9166666666666666,7.333333333333333e-06,0.06666666666666703,0.10000000000000053,1.0,0.8,0.6666666666666666,0.12011609663897001,557.71240234375,0.10000000000000053,0.10000000000000053,0.8333333333333334,2.0,2.0,nan,nan,fallback,ac185256bf83,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,8,train,train,train,,0.9230769230769231,1.76,1.76,0.07692307692307693,0.0,0.16666666666666666,0.9230769230769231,1.4666666666666666e-05,0.12500000000000022,0.20000000000000018,2.0,0.6666666666666666,1.0,0.09878611463956492,747.6766357421875,0.20000000000000018,0.20000000000000018,0.9,4.0,4.0,nan,nan,fallback,2fb589037050,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_05,,9,train,train,train,,1.0,0.44,inf,0.0,0.0,0.07692307692307693,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,478.8780212402344,nan,nan,1.0,1.0,inf,nan,nan,fallback,cdb1c99eabaa,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,0,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,210.838134765625,nan,nan,1.0,1.0,inf,nan,nan,fallback,8720af285586,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,1,train,train,train,,0.9285714285714286,1.76,1.76,0.07142857142857142,0.0,0.16,0.9285714285714286,1.4666666666666666e-05,0.10000000000000031,0.1850000000000002,2.0,0.8333333333333334,1.0,0.10078749481399893,797.4652099609375,0.20000000000000018,0.20000000000000018,0.8888888888888888,4.0,4.0,nan,nan,fallback,cf3aa5297771,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,2,train,train,train,,1.0,0.44,inf,0.0,0.0,0.08,1.0,3.6666666666666666e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,0.5,0.0,70.9316177368164,nan,nan,1.0,1.0,inf,nan,nan,fallback,6282a302b71e,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,3,train,train,train,,1.0,0.44,inf,0.0,nan,0.041666666666666664,1.0,3.6666666666666666e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,1.0,1.0,inf,nan,nan,fallback,251353a8952f,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,4,train,train,train,,1.0,0.88,inf,0.0,0.0,0.07407407407407407,1.0,7.333333333333333e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,1.0,0.0,132.6404266357422,nan,nan,1.0,2.0,inf,nan,nan,fallback,c0bcd7ae83d3,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,5,train,train,train,,0.8571428571428572,1.32,1.32,0.14285714285714285,0.0,0.17391304347826086,0.8571428571428572,1.1e-05,0.15000000000000036,0.2850000000000006,3.0,1.0,0.75,0.14819278356617566,1339.3648681640625,0.20000000000000018,0.20000000000000018,0.8571428571428572,3.0,3.0,nan,nan,fallback,1a79de7dab5f,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,6,train,train,train,,0.9166666666666666,1.32,1.32,0.08333333333333333,0.0,0.12,0.9166666666666666,1.1e-05,0.10000000000000024,0.1900000000000002,2.0,0.8,1.0,0.13325561642471007,746.45361328125,0.20000000000000018,0.20000000000000018,0.8333333333333334,3.0,3.0,nan,nan,fallback,312e92f2584e,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,7,train,train,train,,0.9166666666666666,1.32,1.32,0.08333333333333333,0.0,0.12,0.9166666666666666,1.1e-05,0.06666666666666703,0.10000000000000053,1.0,0.8,1.0,0.12011609663897001,557.71240234375,0.10000000000000053,0.10000000000000053,0.8333333333333334,3.0,3.0,nan,nan,fallback,5011e266a974,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,8,train,train,train,,0.9230769230769231,1.76,1.76,0.07692307692307693,0.0,0.16666666666666666,0.9230769230769231,1.4666666666666666e-05,0.12500000000000022,0.20000000000000018,2.0,0.6666666666666666,1.0,0.09878611463956492,747.6766357421875,0.20000000000000018,0.20000000000000018,0.9,4.0,4.0,nan,nan,fallback,f9a8861dc365,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,p_persistence_07,,9,train,train,train,,1.0,1.32,inf,0.0,0.0,0.11538461538461539,1.0,1.1e-05,0.10000000000000024,0.1900000000000002,2.0,1.0,1.0,0.0,869.2705078125,nan,nan,1.0,3.0,inf,nan,nan,fallback,ab1ddb743f1c,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,0,train,train,train,,1.0,0.88,inf,0.0,0.0,0.08,1.0,7.333333333333333e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,1.0,0.0,210.838134765625,nan,nan,1.0,2.0,inf,nan,nan,fallback,16e2b134937a,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,1,train,train,train,,0.9285714285714286,1.76,1.76,0.07142857142857142,0.0,0.16,0.9285714285714286,1.4666666666666666e-05,0.10000000000000031,0.1850000000000002,2.0,0.8333333333333334,1.0,0.10078749481399893,797.4652099609375,0.20000000000000018,0.20000000000000018,0.8888888888888888,4.0,4.0,nan,nan,fallback,a4420cdd5d95,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,2,train,train,train,,1.0,0.88,inf,0.0,0.0,0.08,1.0,7.333333333333333e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,1.0,0.0,70.9316177368164,nan,nan,1.0,2.0,inf,nan,nan,fallback,a325dce93102,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,3,train,train,train,,1.0,0.44,inf,0.0,nan,0.041666666666666664,1.0,3.6666666666666666e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,1.0,1.0,inf,nan,nan,fallback,16516eb8a43a,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,4,train,train,train,,1.0,0.88,inf,0.0,0.0,0.07407407407407407,1.0,7.333333333333333e-06,0.050000000000000266,0.0950000000000005,1.0,1.0,1.0,0.0,132.6404266357422,nan,nan,1.0,2.0,inf,nan,nan,fallback,fa8ee397001c,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,5,train,train,train,,0.5714285714285714,3.52,1.1733333333333333,0.42857142857142855,0.0,0.34782608695652173,0.5714285714285714,2.9333333333333333e-05,0.6625000000000003,1.2650000000000006,7.0,1.0,1.0,0.4375232996574955,2773.309326171875,0.7000000000000002,1.2400000000000007,0.5714285714285714,8.0,2.6666666666666665,nan,nan,fallback,55405ea670cd,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,6,train,train,train,,0.9166666666666666,1.32,1.32,0.08333333333333333,0.0,0.12,0.9166666666666666,1.1e-05,0.16666666666666696,0.37000000000000033,2.0,1.0,1.0,0.13325561642471007,742.013671875,0.40000000000000036,0.40000000000000036,0.8333333333333334,3.0,3.0,nan,nan,fallback,a179e58fb6ec,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,7,train,train,train,,0.9166666666666666,0.88,0.88,0.08333333333333333,0.0,0.12,0.9166666666666666,7.333333333333333e-06,0.06666666666666703,0.10000000000000053,1.0,0.8,0.6666666666666666,0.12011609663897001,557.71240234375,0.10000000000000053,0.10000000000000053,0.8333333333333334,2.0,2.0,nan,nan,fallback,13f60a6f1b9d,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,8,train,train,train,,0.9230769230769231,1.32,1.32,0.07692307692307693,0.0,0.16666666666666666,0.9230769230769231,1.1e-05,0.27500000000000013,0.5,2.0,0.8,0.75,0.09878611463956492,751.0516357421875,0.5,0.5,0.9,3.0,3.0,nan,nan,fallback,07542a02799e,610.4,932.8,0.8,3
rural_highway,1.0,1.0,clear,fog_bank,slotted_1p,,9,train,train,train,,1.0,1.32,inf,0.0,0.0,0.11538461538461539,1.0,1.1e-05,0.13333333333333375,0.2800000000000007,2.0,1.0,1.0,0.0,872.10009765625,nan,nan,1.0,3.0,inf,nan,nan,fallback,24d1214d52ae,610.4,932.8,0.8,3
